begin time,end time,turn,Overlap,Interruption,Successful interruption,turn.holder,speaker,Chinese,Pinyin,English,addressee,arguable.move,issue at stake,substance,whats offered,strategy.detail,strategy,strategy.meaning,option,option.details,target.detail,valence,attitude,explicitness,invocation.signal,trigger,attitude.realisation,graduation.detail,graduation.realisation,engagement.detail,engage.realisation,particle
14:18.6,14:22.2,110,,,,,Wife_H03_AW,隔着那个玻璃..我就很好看..你知道吧,Gézhe nàgè bōlí.. wǒ jiù hěn hǎokàn.. nǐ zhīdào ba,I could see very clearly through the window.. you know,hostess,,,,,,,,,,self,+ve,judgement,invoke,evoke,,,,,contract:proclaim,,
14:22.2,14:24.0,110,,,,,Wife_H03_AW,我在外面我就打个电话给他,Wǒ zài wàimiàn wǒ jiù dǎ gè diànhuà gěi tā,I stood outside. I called him.,hostess,,,,,,,,,,self,+ve,judgement,invoke,evoke,,,,,monoglossic,,
14:24.0,14:25.2,110,,,,,Wife_H03_AW,我说..喂..你在哪啊,wǒ shuō.. wèi.. nǐ zài nǎ a,I said.. hello.. where are you,hostess,,,,,,,,,,,,,,,,,,,,,
14:25.2,14:26.6,110,,,,,Wife_H03_AW,他说我在双流（步行街）这边,Tā shuō wǒ zài shuāngliú (bùxíngjiē) zhè biān.,He said I am here at Shuangliu (name of a pedestrian street).,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,quotation:other,,,,,monoglossic,,
14:26.6,14:27.9,110,,,,,Wife_H03_AW,我说你跟谁在一起啊,Wǒ shuō nǐ gēn shéi zài yīqǐ a,I said who are you with,hostess,,,,,,,,,,,,,,,,,,,,,
14:27.9,14:30.6,110,,,,,Wife_H03_AW,他说我跟几个朋友在一起啊,Tā shuō wǒ gēn jǐ gè péngyǒu zài yīqǐ a.,He said I am with a few friends.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,quotation:other,,,,,monoglossic,,
14:30.6,14:32.3,110,,,,,Wife_H03_AW,我说是男的是女的,Wǒ shuō shì nán de shì nǚ de,I said are they men or women,hostess,,,,,,,,,,,,,,,,,,,,,
14:32.3,14:33.8,110,,,,,Wife_H03_AW,我看他说实话不,Wǒ kàn tā shuō shíhuà bù,I wanted to check if he would tell the truth.,hostess,,,,,,,,,,,,,,,,,,,,,
14:33.8,14:35.5,110,,,,,Wife_H03_AW,他说男的有..女的有,Tā shuō nán de yǒu.. nǚ de yǒu.,He said there were men and women.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,quotation:other,,,,,monoglossic,,
14:35.5,14:36.8,110,,,,,Wife_H03_AW,他说问那么详细干吗,Tā shuō wèn nàme xiángxì gànma,He said why do you ask so many details.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,quotation:other,,,,,monoglossic,,
14:36.8,14:38.3,110,,,,,Wife_H03_AW,把电话嘣一下挂了,Bǎ diànhuà bēng yīxià guàle.,Then he hung up the phone.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,evoke,,挂电话,up:isolated,嘣一下,monoglossic,,
14:38.3,14:39.9,110,,,,,Wife_H03_AW,当时我准备冲进去,Dāngshí wǒ zhǔnbèi chōng jìnqù.,At that moment.. I was ready to rush in.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,attitudinal token,antagonist,冲进去,up:infused,冲,monoglossic,,
14:39.9,14:44.8,110,,,,,Wife_H03_AW,因为我们好多人..也在那个饭店吃饭..我也顾及一下影响,Yīnwèi wǒmen hǎoduō rén.. yě zài nàgè fàndiàn chīfàn.. wǒ yě gùjí yīxià yǐngxiǎng.,Because we there were a lot of people.. eating at that restaurant. I should consider the impact.,hostess,,,,,,,,,,self,+ve,judgement,inscribe,,,,,,contract:proclaim:justify,,
14:44.8,14:45.9,110,,,,,Wife_H03_AW,我缓了一下,Wǒ huǎnle yīxià.,I slowed down.,hostess,,,,,,,,,,self,+ve,judgement,invoke,evoke,,,,,monoglossic,,
14:45.9,14:47.3,110,,,,,Wife_H03_AW,我跑外面转了一圈,Wǒ pǎo wàimiàn zhuǎnle yī quān.,I went outside and walked around.,hostess,,,,,,,,,,self,+ve,judgement,invoke,evoke,,,,,monoglossic,,
14:47.3,14:48.1,110,,,,,Wife_H03_AW,我冷静一下,Wǒ lěngjìng yīxià.,I calmed myself down.,hostess,,,,,,,,,,self,+ve,judgement,invoke,evoke,,冷静,up:isolated,一下,monoglossic,,
14:48.1,14:49.2,110,,,,,Wife_H03_AW,我再又打过去,Wǒ zài yòu dǎ guòqù.,I called him again.,hostess,,,,,,,,,,,,,,,,,,,,,
14:49.2,14:51.3,110,,,,,Wife_H03_AW,我说喂我说我看到你了,Wǒ shuō wèi. Wǒ shuō wǒ kàn dào nǐle.,I said hello. I said I saw you.,hostess,,,,,,,,,,,,,,,,,,,,,
14:51.3,14:52.3,110,,,,,Wife_H03_AW,你往外面看,Nǐ wǎng wàimiàn kàn.,Look outside.,hostess,,,,,,,,,,,,,,,,,,,,,
14:52.3,14:54.0,110,,,,,Wife_H03_AW,我说我没带钥匙,Wǒ shuō wǒ mò dài yàoshi.,I said that I forgot my key.,hostess,,,,,,,,,,,,,,,,,,,,,
14:54.0,14:55.5,110,,,,,Wife_H03_AW,我说你钥匙送出来一下,Wǒ shuō nǐ yàoshi sòng chūlái yīxià.,I said that you come out and give me your key.,hostess,,,,,,,,,,,,,,,,,,,,,
14:55.5,14:56.3,110,,,,,Wife_H03_AW,我就这样说,Wǒ jiù zhèyàng shuō.,This is what I said.,hostess,,,,,,,,,,,,,,,,,,,,,
14:56.3,14:57.3,110,,,,,Wife_H03_AW,结果送到门口,Jiéguǒ sòng dào ménkǒu.,Then he brought the key to the entrance.,hostess,,,,,,,,,,,,,,,,,,,,,
14:57.3,15:01.5,110,,,,,Wife_H03_AW,我就跟他悄悄说一下..我说我愿意进去一起吃..一起吃吧,Wǒ jiù gēn tā qiāoqiāo shuō yīxià.. wǒ shuō wǒ yuànyì jìnqù yīqǐ chī.. yīqǐ chī ba.,I whispered to him. I said I would like to go in and eat together. Let's eat together.,hostess,,,,,,,,,,self,+ve,judgement,invoke,quotation:self,,说,up:isolated,悄悄,monoglossic,,
15:01.5,15:03.0,110,,,,,Wife_H03_AW,他说你不要进去..回家,Tā shuō nǐ bùyào jìnqù.. huí jiā,He said that you should not go in. Go home,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,quotation:other,,,,,monoglossic,,
15:03.0,15:04.1,110,,,,,Wife_H03_AW,他叫我回去,Tā jiào wǒ huíqù.,He asked me to go home.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,quotation:other,,,,,monoglossic,,
15:04.1,15:06.5,110,,,,,Wife_H03_AW,他又进去接着吃..吃到十点钟回去,Tā yòu jìnqù jiēzhe chī.. chī dào shí diǎn zhōng huíqù.,He went in and continued eating. He didn't come back home until ten o'clock.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,evoke,,吃,up:isolated,十点钟,contract:disclaim:counter,,
15:08.1,15:13.4,111,O,I,S,Hostess_H03,Hostess_H03,你明明已经知道他都已经撒谎了..你当时为什么他出来你不问他,Nǐ míngmíng yǐjīng zhīdào tā dōu yǐjīng sāhuǎngle.. nǐ dāngshí wèishéme tā chūlái nǐ bù wèn tā,You obviously knew that he lied.. when he came out.. why did you ask him,wife,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,,,
15:13.2,15:13.9,112,O,I,S,Wife_H03_AW,Wife_H03_AW,是问他,Shì wèn tā.,I asked him.,hostess,,,,,,,,,,,,,,,,,,,,,
15:13.9,15:16.6,112,,,,,Wife_H03_AW,他不仅..他..他把我往外面一推..,Tā bùjǐn.. tā.. tā bǎ wǒ wǎng wàimiàn yī tuī..,He not only.. he.. he pushed me outside..,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,evoke,,推,up:infused,不仅,contract:disclaim:counter,,
15:16.6,15:19.1,112,,,,,Wife_H03_AW,那么多人啊..就那次..外面里面都有人,nàme duō rén a.. jiù nà cì.. wàimiàn lǐmiàn dōu yǒurén.,There were so many people.. at that time.. there were people everywhere.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,up-scaling,,有人,up:isolated,那么多,contract:proclaim,,
15:19.1,15:20.9,112,,,,,Wife_H03_AW,他把钥匙往我一拿,Tā bǎ yàoshi wǎng wǒ yī ná.,He threw the key to me.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,evoke,,,,,monoglossic,,
15:20.9,15:21.6,112,,,,,Wife_H03_AW,你回家,Nǐ huí jiā.,You go home.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,quotation:other,,,,,monoglossic,,
15:21.6,15:22.3,112,O,,,,Wife_H03_AW,叫我回家,Jiào wǒ huí jiā.,He asked me to go home.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,quotation:other,,,,,monoglossic,,
15:22.1,15:23.1,113,O,I,S,Hostess_H03,Hostess_H03,你就回家了,Nǐ jiù huí jiāle,Then you went home,wife,,,,,,,,,,,,,,,,,,,,,
15:23.1,15:23.9,114,,,,Wife_H03_AW,Wife_H03_AW,我就回家,Wǒ jiù huí jiā.,I went home.,hostess,VoE,,,,,,,,,,,,,,,,,,,,
15:23.9,15:25.6,114,,,,,Wife_H03_AW,我气得要死..等他回来再问喽,Wǒ qì dé yàosǐ.. děng tā huílái zài wèn gē.,I was extremely angry.. I had to wait until he came back and ask again,hostess,ExAss,,,,,,,,,antagonist,-ve,judgement,invoke,attitudinal token,antagonist,气得,up:isolated,要死,monoglossic,,
15:25.6,15:27.0,114,,,,,Wife_H03_AW,他一句话都不说,Tā yījù huà dōu bù shuō.,He did not say a word,hostess,VoE,,,,,,,,,antagonist,-ve,judgement,invoke,denial,,不说,up:isolated,一句话,contract:disclaim:counter,都,
15:27.0,15:28.5,114,,,,,Wife_H03_AW,他只说了几句,Tā zhǐ shuōle jǐ jù.,He only said a few words,hostess,VoE,,,,,,,,,antagonist,-ve,judgement,invoke,counter-expectancy,,只说,down:isolated,几句,monoglossic,,
15:28.5,15:29.5,114,,,,,Wife_H03_AW,他说这很正常,Tā shuō zhè hěn zhèngcháng.,He said that this was normal (to eat out with other women),hostess,VoE,,,,,,,,,antagonist,-ve,judgement,invoke,quotation:other,,,,,monoglossic,,
15:29.5,15:32.4,114,,,,,Wife_H03_AW,他说哪一个人把自己的老婆请到外面去吃饭啊,Tā shuō nǎ yīgè rén bǎ zìjǐ de lǎopó qǐng dào wàimiàn qù chīfàn a,He said nobody would invite his wife to go out to eat,hostess,VoE,,,,,,,,,antagonist,-ve,judgement,invoke,quotation:other,,,,,monoglossic,,
15:32.4,15:33.8,115,,I,S,Husband_H03_WH,Husband_H03_WH,我说这样的话了吗真是,Wǒ shuō zhèyàng dehuàle ma Zhēnshi.,Did I say something like this gosh,antagonist,VoE,他说,VoE,我说了吗,present the VE as questionable,challenge,VoE,Yes,VoE; IVoE; ExAss,antagonist,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
15:33.8,15:34.8,116,O,I,,Hostess_H03,Hostess_H03,这个[可以],Zhège kěyǐ……,This ==can==,husband,,,,,,,,,,,,,,,,,,,,,
15:34.3,15:35.7,117,O,I,S,Wife_H03_AW,Wife_H03_AW,[对..你说了],duì.. nǐ shuōle,Yes.. you said it.,antagonist,VoE,我说了吗,VoE,你说了,reject the VE,challenge,VoE,No,VoE,self,+ve,judgement,invoke,affirmative,,,,,monoglossic,,
15:34.8,15:36.1,118,O,I,,Husband_H03_WH,Husband_H03_WH,[我怎么可能说这样的话呢],wǒ zěnme kěnéng shuō zhèyàng dehuà ne,How come can I say this,antagonist,VoE,你说了,VoE,我怎么可能说,present the VE as questionable,challenge,VoE,No,VoE,antagonist,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
15:35.7,15:38.2,119,O,I,S,Wife_H03_AW,Wife_H03_AW,[发誓喽]..你敢发誓喽..当全国人民的面,Fāshì gē.. nǐ gǎn fāshì gē.. dāng quánguó rénmín de miàn.,Swear== ..Dare you to swear.. in front of the whole country,antagonist,CulNorm,我怎么啃说,VoE,你发誓,reorient to a cultural norm,reorient,CulNorm,No,VoE,antagonist,-ve,judgement,invoke,directive,,发誓,up:isolated,当着全国人民的面,monoglossic,,
15:38.2,15:40.0,120,O,I,S,Husband_H03_WH,Husband_H03_WH,发誓有[什么用呢]..发誓..真是,Fāshì yǒu shé me yòng ne.. fāshì.. zhēnshi.,What is the point == of swearing == swear.. Gosh,antagonist,CulNorm,你发誓,CulNorm,发誓没有用,ridicule the tabling of the cultural norm,challenge,CulNorm,No,CulNorm,antagonist,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
15:38.7,15:39.3,121,O,I,S,Wife_H03_AW,Wife_H03_AW,[你说喽],Nǐ shuō gē.,[You tell ==,antagonist,,,,,,,,,,antagonist,-ve,judgement,invoke,directive,,,,,monoglossic,,
15:40.1,15:41.5,121,O,,,,Wife_H03_AW,你说真话..[你知道吧],Nǐ shuō zhēn huà.. nǐ zhīdào ba,You tell the truth.. == don’t you know==,antagonist,IVoE,我怎么可能说,VoE,你说真话,reorient to an interpretation of the VE /attitudinalize the VE,reorient,IVoE,No,CulNorm,antagonist,-ve,judgement,invoke,directive,,,,,expand:entertain,,
15:41.0,15:42.7,122,O,I,S,Husband_H03_WH,Husband_H03_WH,[她说话]幼稚得很,Tā shuōhuà yòuzhì dé hěn.,She speaks ==very childishly,hostess,ExAss,你发誓,CulNorm,说话幼稚,reorient to an alternative assessment,reorient,ExAss,Yes,IVoE; CulNorm,antagonist,-ve,judgement,inscribe,,,,up:isolated,,monoglossic,,
15:42.7,15:43.7,122,,,,,Husband_H03_WH,发誓..发誓有什么用,Fāshì.. fāshì yǒu shé me yòng,Swear What is the point of swearing,hostess,CulNorm,你发誓,CulNorm,发誓没有用,ridicule the tabling of the cultural norm,challenge,CulNorm,Yes,IVoE; CulNorm,antagonist,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
15:43.7,15:44.9,122,O,,,,Husband_H03_WH,我发个誓有[什么作用吗],Wǒ fā gè shì yǒu shénme zuòyòng ma,What is the point for me to swear,hostess,CulNorm,你发誓,CulNorm,发誓没有用,ridicule the tabling of the cultural norm,challenge,CulNorm,Yes,IVoE; CulNorm,antagonist,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
15:44.2,15:45.6,123,O,I,S,Wife_H03_AW,Wife_H03_AW,[我就是要你]发誓..我跟[你说],Wǒ jiùshì yào nǐ fāshì.. wǒ gēn nǐ shuō.,== I just want you to ==swear.. I tell ==you==,antagonist,CulNorm,发誓没有用,CulNorm,要你发誓,ridicule the tabling of the cultural norm,challenge,CulNorm,No,CulNorm,antagonist,-ve,judgement,invoke,directive,,,,,contract:proclaim,,
15:45.4,15:46.7,124,O,,,Husband_H03_WH,Husband_H03_WH,[我发誓]的时候你[怎么想],Wǒ fāshì dé shíhòu nǐ zěnme xiǎng,==What are ==you thinking when ==I swear,antagonist,VoE,要你发誓,CulNorm,你怎么想,reorient to a VE,reorient,VoE,Yes,VoE; IVoE; CulNorm,antagonist,-ve,judgement,invoke,rhetorical question,,,,,expand:entertain,,
15:46.3,15:48.0,125,O,I,S,Hostess_H03,Hostess_H03,[好..王女士]不着急不着急,Hǎo.. wáng nǚshì bù zháo jí bù zháo jí.,Ok.. Ms. Wang== relax relax,wife,,,,,,,,,,wife,-ve,affect,invoke,directive,,,,,,,
15:48.0,15:49.8,125,,,,,Hostess_H03,柯先生..确实发誓没有用,Kē xiānshēng.. quèshí fāshì méiyǒuyòng.,Mr. Ke.. it's true that vow doesn't prove anything.,husband,,,,,,,,,,,,,,,,,,,,,
15:49.8,15:50.8,125,,,,,Hostess_H03,但是事实很有用,Dànshì shìshí hěn yǒu yòng.,But facts are very useful.,husband,,,,,,,,,,,,,,,,,,,,,
15:50.8,15:53.7,125,O,,,,Hostess_H03,她刚刚说的那两[那个]事情是真的吗,Tā gānggāng shuō dì nà liǎng nàgè shìqíng shì zhēn de ma,Are the two incidents she just said really true,husband,,,,,,,,,,,,,,,,,,,,,
15:51.1,15:51.7,126,O,,,Husband_H03_WH,Husband_H03_WH,[诶],Éi,Eh,hostess,,,,,,,,,,,,,,,,,,,,,
15:54.0,15:55.6,126,,,,,Husband_H03_WH,是..是一起吃饭,shì.. shì yīqǐ chīfàn.,Yes.. we ate together.,hostess,,,,,,,,,,,,,,,,,,,,,
15:55.9,15:56.3,127,O,I,S,Hostess_H03,Hostess_H03,那为什么,Nà wèishéme,Then why,husband,,,,,,,,,,,,,,,,,,,,,
15:56.3,15:58.1,128,O,I,S,Husband_H03_WH,Husband_H03_WH,我那天下午没吃饭..她吃饭了,wǒ nèitiān xiàwǔ méi chīfàn.. tā chīfànle.,I didn't eat that afternoon. She had her meal already.,hostess,,,,,,,,,,,,,,,,,,,,,
15:58.1,16:00.9,129,,I,S,Hostess_H03,Hostess_H03,那为什么要要跟她撒那个慌,Nà wèishéme yào yào gēn tā sā nàgè huāng,Then why did you did you lie to her,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,expand:entertain,,
16:00.9,16:03.8,130,,,,Husband_H03_WH,Husband_H03_WH,我说跟女人一起吃饭..她她受得了吗,Wǒ shuō gēn nǚrén yīqǐ chīfàn.. tā tā shòu déliǎo ma,If I had said that I were to eat with a woman.. could she she stand it,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
16:03.8,16:06.3,130,,,,,Husband_H03_WH,她本来心心眼那么小,Tā běnlái xīn xīnyǎn nàme xiǎo.,She was so mean in her heart.,hostess,,,,,,,,,,antagonist,-ve,judgement,inscribe,,,,up:isolated,,monoglossic,,
16:06.3,16:08.7,130,O,,,,Husband_H03_WH,又又容易生气,Yòu yòu róngyì shēngqì.,She was so easy to get angry.,hostess,,,,,,,,,,antagonist,-ve,judgement,inscribe,,,,up:isolated,,monoglossic,,
16:08.4,16:13.4,131,O,I,S,Hostess_H03,Hostess_H03,如果是正常的朋友客户吃个饭..你之前都不忌讳她啊,Rúguǒ shì zhèngcháng de péngyǒu kèhù chī gè fàn.. nǐ zhīqián dōu bù jìhuì tā a.,If it was to have meal with a normal friend or customer.. you didn't hide from her before.,husband,,,,,,,,,,husband in the past,+ve,judgement,inscribe,,,,,,contract:proclaim,,
16:13.4,16:14.9,131,,,,,Hostess_H03,为什么这一次要忌讳呢,Wèishéme zhè yīcì yào jìhuì ne,Why did you hide this time,husband,,,,,,,,,,husband,-ve,judgement,invoke,contrast,,,,,expand:entertain,,
16:14.9,16:15.6,132,,,,Husband_H03_WH,Husband_H03_WH,因为是女的嘛,Yīn wéi shì nǚ de ma.,Because it was a woman.,hostess,,,,,,,,,,self,+ve,judgement,invoke,contrast,,,,,contract:proclaim:justify,,
16:15.6,16:18.1,132,,,,,Husband_H03_WH,女的毕竟不能不能跟她说清楚嘛,Nǚ de bìjìng bùnéng bùnéng gēn tā shuō qīngchǔ ma.,After all.. I can't explain woman-related things to her clearly.,hostess,,,,,,,,,,self,+ve,judgement,invoke,denial,,,,,contract:proclaim,,
16:18.1,16:19.5,132,,,,,Husband_H03_WH,说清楚她受不了嘛,Shuō qīngchǔ tā shòu bùliǎo ma.,If I can't make it clear.. then she can't stand it.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,attitudinal token,observed,,,,contract:proclaim,,
16:20.0,16:20.8,132,,,,,Husband_H03_WH,所以要替她想一下,Suǒyǐ yào tì tā xiǎng yīxià.,So I was considerate of her.,hostess,,,,,,,,,,self,+ve,judgement,inscribe,,,,,,contract:proclaim:justify,,
16:20.8,16:22.0,132,,,,,Husband_H03_WH,我是替她想..知道吗,Wǒ shì tì tā xiǎng.. zhīdào ma,I was being considerate of her.. you know,hostess,,,,,,,,,,self,+ve,judgement,inscribe,,,,,,contract:proclaim,,
16:24.1,16:27.0,133,,I,S,Hostess_H03,Hostess_H03,那她回来打电话跟你说..我就在门口,Nà tā huílái dǎ diànhuà gēn nǐ shuō.. wǒ jiù zài ménkǒu.,Then she came back and called you.. telling you that I was at the door.,husband,,,,,,,,,,,,,,,,,,,,,
16:27.0,16:29.1,133,,,,,Hostess_H03,她说一起吃饭,Tā shuō yīqǐ chīfàn.,She said let's eat together.,husband,,,,,,,,,,,,,,,,,,,,,
16:29.5,16:30.2,134,,,,Husband_H03_WH,Husband_H03_WH,没有,Méiyǒu.,No.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,denial,,,,,monoglossic,,
16:30.2,16:30.9,134,,,,,Husband_H03_WH,哪一起吃饭,Nǎ yīqǐ chīfàn.,She didn't say let's eat together.,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
16:30.9,16:31.7,134,,,,,Husband_H03_WH,她吃过饭了,Tā chīguò fànle.,She had already eaten her meal.,hostess,VoE,,,,,,,,,antagonist,-ve,judgement,invoke,contrast,,,,,monoglossic,,
16:31.7,16:33.0,134,,,,,Husband_H03_WH,我没吃饭她吃饭了,Wǒ méi chīfàn. Tā chīfànle.,I did not eat. She did.,hostess,VoE,,,,,,,,,antagonist,-ve,judgement,invoke,denial,,,,,monoglossic,,
16:33.0,16:34.2,134,,,,,Husband_H03_WH,我家里的菜不好..味道不好,Wǒ jiālǐ de cài bù hǎo.. wèidào bù hǎo.,The food in my house was not good. The taste was not good.,hostess,ExAss,,,,,,,,,home dishes,-ve,appreciation,inscribe,,,,,,monoglossic,,
16:34.2,16:35.0,134,,,,,Husband_H03_WH,我不喜欢,Wǒ bù xǐhuān.,I did not like.,hostess,ExAss,,,,,,,,,home dishes,-ve,appreciation,invoke,attitudinal token,other,,,,contract:proclaim:justify,,
16:35.0,16:35.9,134,,,,,Husband_H03_WH,就出来了,Jiù chūláile.,So I went out to eat.,hostess,VoE,,,,,,,,,,,,,,,,,,,,
16:35.9,16:37.7,134,,,,,Husband_H03_WH,出来无意中碰到她..,Chūlái wúyì zhōng pèng dào tā..,When I went out.. I accidentally ran into her.,hostess,VoE,,,,,,,,,self,+ve,judgement,invoke,evoke,,,,,monoglossic,,
16:37.7,16:38.8,134,O,,,,Husband_H03_WH,我说我请你吃饭..一起吃个饭吧,wǒ shuō wǒ qǐng nǐ chīfàn.. yīqǐ chī gè fàn ba.,I said that let me invite you to eat. Let's have a meal together.,hostess,VoE,,,,,,,,,self,+ve,judgement,invoke,quotation:self,,,,,monoglossic,,
16:38.6,16:41.1,135,O,I,S,Wife_H03_AW,Wife_H03_AW,你对天发誓..无意中碰到她,Nǐ duì tiān fāshì.. wúyì zhōng pèng dào tā.,You swear to heaven. You accidentally ran into her.,antagonist,VoE,无意碰到,VoE,对天发誓,present the VE as questionable,challenge,VoE,Yes,VoE; IVoE; ExAss,antagonist,-ve,judgement,invoke,directive,,发誓,up:infused,对天,monoglossic,,
16:41.1,16:42.4,136,O,,,Husband_H03_WH,Husband_H03_WH,是无意中碰到的,Shì wúyì zhōng pèng dào de.,It was an accidentally encounter.,antagonist,VoE,对天发誓,CulNorm,是无意碰到,reorient to a VE,reorient,VoE,Yes,VoE; CulNorm,self,+ve,judgement,invoke,evoke,,,,,contract:proclaim,,
16:42.3,16:44.1,137,O,I,S,Wife_H03_AW,Wife_H03_AW,你看..你在骗谁哦,Nǐ kàn.. nǐ zài piàn shéi ó,Look.. who are you cheating,antagonist,ExAss,无意碰到,VoE,骗,reorient to an interpretation of the VE /attitudinalize the VE,reorient,ExAss,No,VoE,antagonist,-ve,judgement,inscribe,rhetorical question,,,up:infused,,contract:proclaim,,
16:44.1,16:46.8,137,O,,,,Wife_H03_AW,你这话你前面接不到后面啊,Nǐ zhè huà nǐ qiánmiànjiē bù dào hòumiàn a.,Your front and back are not coherent.,antagonist,ExAss,无意碰到,VoE,前后不一致,reorient to an interpretation of the VE /attitudinalize the VE,reorient,ExAss,No,VoE,antagonist,-ve,judgement,invoke,contrast,,前面/后面,,,contract:proclaim,啊,啊
16:46.6,16:48.0,138,O,I,S,Husband_H03_WH,Husband_H03_WH,什么前面后面,Shénme qián miàn hòumiàn.,What front and back.,antagonist,IVoE,前后不一致,IVoE,什么,reject or question the interpretation,challenge,IVoE,No,IVoE,antagonist,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
16:48.0,16:50.5,138,,,,,Husband_H03_WH,这不是做别的什么事情,Zhè bùshì zuò bié de shénme shìqíng.,This is not something serious.,antagonist,IVoE,前后不一致,IVoE,不是什么事,replace with an alternative interpretation,replace,IVoE,No,IVoE,self,+ve,judgement,invoke,denial,,,,,monoglossic,,
16:52.7,16:54.4,139,,I,S,Hostess_H03,Hostess_H03,你觉得这个事也不重要,Nǐ juédé zhège shì yě bù chóng yào,Do you think this matter is not important,husband,,,,,,,,,,,,,,,,,,,,,
16:54.4,16:55.5,140,,,,Husband_H03_WH,Husband_H03_WH,不重要,Bù chóng yào.,Not important.,hostess,IVoE,,,,,,,,,self,+ve,judgement,invoke,denial,,,,,monoglossic,,
16:55.5,16:57.5,141,,I,S,Hostess_H03,Hostess_H03,你刚刚不是说你顾及她的感受吗,Nǐ gānggāng bùshì shuō nǐ gùjí tā de gǎnshòu ma,Didn't you say just now that you care about her feelings,husband,,,,,,,,,,,,,,,,,,,,,
16:57.5,17:03.1,141,,,,,Hostess_H03,那你有没有想过..你当她知道了..发现了..面对你的时候..那她会是什么样子,Nà nǐ yǒu méiyǒu xiǎngguò.. nǐ dāng tā zhīdàole.. fāxiànle.. miàn duì nǐ de shíhòu.. nà tā huì shì shénme yàngzi,Have you ever thought.. when she knows it.. finds out.. and faces you later.. what would she look like,husband,,,,,,,,,,husband,-ve,judgement,invoke,evoke,,,,,expand:entertain,,
17:03.1,17:05.7,142,,,,Husband_H03_WH,Husband_H03_WH,她就是吵架喽..纠结这些事情喽,Tā jiùshì chǎojià gē.. jiūjié zhèxiē shìqíng gē.,She will pick a fight.. make a fuss about it.. such and such.,hostess,VoE,,,,,,,,,antagonist,-ve,judgement,invoke,evoke,,吵架,up:infused,纠结,contract:proclaim,,
17:05.6,17:07.3,143,,I,S,Wife_H03_AW,Wife_H03_AW,都没什么这些事情,Dōu méishénme zhèxiē shìqíng.,These things are nothing serious.,hostess,,就是这些事,VoE,都没有事,reorient to an interpretation of the VE /attitudinalize the VE,reorient,IVoE,Yes,VoE; IVoE,antagonist,-ve,judgement,invoke,counter-expectancy,,,,,contract:disclaim:counter,,
17:07.3,17:09.0,143,,,,,Wife_H03_AW,对他来说家常便饭就是,Duì tā lái shuō jiāchángbiànfàn jiùshì.,For him.. it is extremely common.,hostess,,就是这些事,VoE,家常便饭,reorient to an interpretation of the VE /attitudinalize the VE,reorient,IVoE,Yes,VoE; IVoE,antagonist,-ve,judgement,invoke,evoke,,,,,contract:proclaim,,
17:09.0,17:25.7,143,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
17:25.7,17:28.5,144,,,,Wife_H03_AW,Wife_H03_AW,吵完之后..他做他的事..我做我的事喽,Chǎo wán zhīhòu.. tā zuò tā de shì.. wǒ zuò wǒ de shì gē.,After the quarrel.. he does his business. I do my housework.,hostess,,,,,,,,,,self,+ve,judgement,invoke,evoke,,,,,contract:proclaim,,
17:28.5,17:31.1,144,,,,,Wife_H03_AW,我从来跟他吵架..我照样做事,Wǒ cónglái gēn tā chǎojià.. wǒ zhàoyàng zuòshì.,I still do things even after quarrelling with him.,hostess,,,,,,,,,,self,+ve,judgement,invoke,contrast,,做事,up:isolated,从来,contract:disclaim:counter,,
