begin time,end time,turn,Overlap,Interruption,Successful interruption,turn.holder,speaker,Chinese,Pinyin,English,addressee,arguable.move,issue at stake,substance,whats offered,strategy.detail,strategy,strategy.meaning,option,option.details,target.detail,valence,attitude,explicitness,invocation.signal,trigger,attitude.realisation,graduation.detail,graduation.realisation,engagement.detail,engage.realisation,particle
21:47.5,21:49.0,204,,,,,M_Miu_W03,以及群友,,,husband,,,,,,,,,,,,,,,,,,,,,
21:49.0,21:50.6,204,,,,,M_Miu_W03,让他们知道这件事情,,,husband,,,,,,,,,,,,,,,,,,,,,
21:50.6,21:53.6,204,,,,,M_Miu_W03,这是不是侵犯了人家邓女士的隐私呢,,,husband,,,,,,,,,,,,,,,,,,,,,
21:53.6,21:57.9,204,,,,,M_Miu_W03,第二个...你还涉嫌侵犯了..邓女士的名誉权,,,husband,,,,,,,,,,,,,,,,,,,,,
21:57.9,22:01.6,204,,,,,M_Miu_W03,我国法律规定...公民也是享有名誉权的,,,husband,,,,,,,,,,,,,,,,,,,,,
22:01.6,22:06.4,204,,,,,M_Miu_W03,微信群...朋友圈...它可能是一种..这个新型的事物,,,husband,,,,,,,,,,,,,,,,,,,,,
22:06.4,22:10.7,204,,,,,M_Miu_W03,但它也类似于我们..传统的一种..叫..公共场所,,,husband,,,,,,,,,,,,,,,,,,,,,
22:10.7,22:15.5,204,,,,,M_Miu_W03,在公共场所里发言...你要受到...法律的约束的,,,husband,,,,,,,,,,,,,,,,,,,,,
22:15.5,22:21.0,204,,,,,M_Miu_W03,你把这个聊天记录..发在群里面...会引起..里面人的误解,,,husband,,,,,,,,,,,,,,,,,,,,,
22:21.0,22:26.4,204,,,,,M_Miu_W03,那你这一块的话...你就..涉嫌构成了...侵犯..邓女士的..名誉权,,,husband,,,,,,,,,,,,,,,,,,,,,
22:26.4,22:31.3,204,,,,,M_Miu_W03,第三个..你行为...有些方面已经涉及到家暴了,,,husband,,,,,,,,,,,,,,,,,,,,,
22:31.3,22:33.4,204,,,,,M_Miu_W03,你把邓女士两只眼睛打黑了,,,husband,,,,,,,,,,,,,,,,,,,,,
22:33.4,22:34.0,204,,,,,M_Miu_W03,打耳光,,,husband,,,,,,,,,,,,,,,,,,,,,
22:34.0,22:34.8,204,,,,,M_Miu_W03,掐脖子,,,husband,,,,,,,,,,,,,,,,,,,,,
22:34.8,22:36.5,204,,,,,M_Miu_W03,用膝盖顶邓女士,,,husband,,,,,,,,,,,,,,,,,,,,,
22:36.5,22:38.3,204,,,,,M_Miu_W03,还...去掰..邓女士的手,,,husband,,,,,,,,,,,,,,,,,,,,,
22:38.3,22:40.0,204,,,,,M_Miu_W03,轻则的话你这是家暴,,,husband,,,,,,,,,,,,,,,,,,,,,
22:40.0,22:42.2,204,,,,,M_Miu_W03,那重则的话你..可能涉及到..故意伤害了,,,husband,,,,,,,,,,,,,,,,,,,,,
22:42.2,22:44.8,204,,,,,M_Miu_W03,当然..对于邓女士..我也想说一下,,,husband,,,,,,,,,,,,,,,,,,,,,
22:44.8,22:46.5,204,,,,,M_Miu_W03,拿刀砍人...确实是不对的,,,husband,,,,,,,,,,,,,,,,,,,,,
22:46.5,22:49.7,204,,,,,M_Miu_W03,第四个我要讲一下也是...比较严重的一个方面,,,husband,,,,,,,,,,,,,,,,,,,,,
22:49.7,22:54.4,204,,,,,M_Miu_W03,就是你为了监管邓女士...把15岁10岁的小孩放在家里不管,,,husband,,,,,,,,,,,,,,,,,,,,,
22:54.4,22:59.7,204,,,,,M_Miu_W03,你这个万一造成了严重的后果的话...你这个行为可能还涉嫌到..构成那个遗弃罪啊,,,husband,,,,,,,,,,,,,,,,,,,,,
22:59.7,23:06.2,204,,,,,M_Miu_W03,第二个方面我要讲一下...如果一个女人..对你说..我是为了家庭...为了孩子不离婚,,,husband,,,,,,,,,,,,,,,,,,,,,
23:06.2,23:10.4,204,,,,,M_Miu_W03,那就说明你们的..夫妻感情..已经到了一个危机的状态了,,,husband,,,,,,,,,,,,,,,,,,,,,
23:10.4,23:15.8,204,,,,,M_Miu_W03,而如果这时候...这个男人...他还不去..认真改..一下这个毛病,,,husband,,,,,,,,,,,,,,,,,,,,,
23:15.8,23:19.0,204,,,,,M_Miu_W03,进而...还可能...像遗弃孩子,,,husband,,,,,,,,,,,,,,,,,,,,,
23:19.0,23:20.6,204,,,,,M_Miu_W03,对家庭更不负责任,,,husband,,,,,,,,,,,,,,,,,,,,,
23:20.6,23:25.1,204,,,,,M_Miu_W03,这可能是压倒..一个女人想..维持婚姻的..最后一根稻草,,,husband,,,,,,,,,,,,,,,,,,,,,
23:27.3,23:42.2,204,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
23:42.4,23:49.1,205,,,,M_Li_W03,M_Li_W03,女方当事人邓女士...在整个这件事情的发展过程中...似乎...您是一个..比较委屈,,,wife,,,,,,,,,,,,,,,,,,,,,
23:49.1,23:49.8,205,,,,,M_Li_W03,比较被动,,,wife,,,,,,,,,,,,,,,,,,,,,
23:49.8,23:53.1,205,,,,,M_Li_W03,然后...这么多年一直在压抑的状态的一个女人,,,wife,,,,,,,,,,,,,,,,,,,,,
23:53.1,23:55.3,205,,,,,M_Li_W03,这一点...我不否认,,,wife,,,,,,,,,,,,,,,,,,,,,
23:55.3,23:58.6,205,,,,,M_Li_W03,可是...我想说您..解决问题的方式方法错了,,,wife,,,,,,,,,,,,,,,,,,,,,
23:58.6,24:01.9,205,,,,,M_Li_W03,中国有一个成语叫做饮鸩止渴,,,wife,,,,,,,,,,,,,,,,,,,,,
24:01.9,24:05.6,205,,,,,M_Li_W03,当我很渴的时候..哪怕是一碗毒药..我就也把这碗毒药给干了,,,wife,,,,,,,,,,,,,,,,,,,,,
24:05.6,24:09.7,205,,,,,M_Li_W03,其实...您在婚内的..一些行为包括跟前男友,,,wife,,,,,,,,,,,,,,,,,,,,,
24:09.7,24:14.5,205,,,,,M_Li_W03,我不一定说你们..发生了什么...可是..您的行为就是在饮鸩止渴,,,wife,,,,,,,,,,,,,,,,,,,,,
24:14.5,24:19.2,205,,,,,M_Li_W03,很大一个程度..对您也好...对家庭也好...都是一种损害,,,wife,,,,,,,,,,,,,,,,,,,,,
24:19.2,24:22.5,205,,,,,M_Li_W03,而且你明知道...这碗毒药干下去了,,,wife,,,,,,,,,,,,,,,,,,,,,
24:22.5,24:26.3,205,,,,,M_Li_W03,也未必对你的实际生活..有任何的改善作用,,,wife,,,,,,,,,,,,,,,,,,,,,
24:26.3,24:31.1,205,,,,,M_Li_W03,而它只不过...在那一刻...给你的心灵...一些安慰而已,,,wife,,,,,,,,,,,,,,,,,,,,,
24:31.1,24:36.1,205,,,,,M_Li_W03,时至今日..很多事情...或者说很多错误..可能都是交替着发生的,,,wife,,,,,,,,,,,,,,,,,,,,,
24:36.1,24:38.3,205,,,,,M_Li_W03,不管当时您是出于什么样的心态,,,wife,,,,,,,,,,,,,,,,,,,,,
24:38.3,24:39.4,205,,,,,M_Li_W03,补偿也好,,,wife,,,,,,,,,,,,,,,,,,,,,
24:39.4,24:40.3,205,,,,,M_Li_W03,报复也好,,,wife,,,,,,,,,,,,,,,,,,,,,
24:40.3,24:41.3,205,,,,,M_Li_W03,反弹也好,,,wife,,,,,,,,,,,,,,,,,,,,,
24:41.3,24:46.7,205,,,,,M_Li_W03,可是最终的结果是...对您的名誉..甚至对您孩子..都造成了很大的影响,,,wife,,,,,,,,,,,,,,,,,,,,,
24:46.7,24:51.0,205,,,,,M_Li_W03,我在这里..想替...我们的杨先生说两句话,,,wife,,,,,,,,,,,,,,,,,,,,,
24:51.0,24:54.1,205,,,,,M_Li_W03,他真正缺少的..是解决问题的勇气,,,wife,,,,,,,,,,,,,,,,,,,,,
24:54.1,24:58.7,205,,,,,M_Li_W03,所以...在很多时候我们杨先生...会选择..逃避,,,wife,,,,,,,,,,,,,,,,,,,,,
24:58.7,25:01.0,205,,,,,M_Li_W03,或者用一种...更极端的方式,,,wife,,,,,,,,,,,,,,,,,,,,,
25:01.0,25:03.2,205,,,,,M_Li_W03,来表达自己的..无力感,,,wife,,,,,,,,,,,,,,,,,,,,,
25:03.2,25:07.8,205,,,,,M_Li_W03,比方说...发现妻子和前男友有一些..微信往来的时候,,,wife,,,,,,,,,,,,,,,,,,,,,
25:07.8,25:10.9,205,,,,,M_Li_W03,于是..把这个截图..公布到了朋友圈,,,wife,,,,,,,,,,,,,,,,,,,,,
25:10.9,25:12.2,205,,,,,M_Li_W03,是愤怒吗,,,wife,,,,,,,,,,,,,,,,,,,,,
25:12.2,25:13.4,205,,,,,M_Li_W03,我觉得是,,,wife,,,,,,,,,,,,,,,,,,,,,
25:13.4,25:15.0,205,,,,,M_Li_W03,可又不全是,,,wife,,,,,,,,,,,,,,,,,,,,,
25:15.0,25:23.0,205,,,,,M_Li_W03,因为对于杨先生来说...他不知道...用什么方式...来更好地表达这种愤怒,,,wife,,,,,,,,,,,,,,,,,,,,,
25:23.0,25:27.8,205,,,,,M_Li_W03,或者我再换一种说法来说是...他不知道用什么方法..来解决这个问题,,,wife,,,,,,,,,,,,,,,,,,,,,
25:27.8,25:32.0,205,,,,,M_Li_W03,还有一个事情...当他非常想听到女儿的真话的时候,,,wife,,,,,,,,,,,,,,,,,,,,,
25:32.0,25:34.4,205,,,,,M_Li_W03,或者说他认为...女儿的真话的时候,,,wife,,,,,,,,,,,,,,,,,,,,,
25:34.4,25:36.4,205,,,,,M_Li_W03,他所采取的方法也很有意思,,,wife,,,,,,,,,,,,,,,,,,,,,
25:36.4,25:40.6,205,,,,,M_Li_W03,你不拿出来是吧..或者你不肯...交代是吧...那我就绝食,,,wife,,,,,,,,,,,,,,,,,,,,,
25:40.6,25:42.9,205,,,,,M_Li_W03,当他不知道怎么解决的时候他就会抓狂,,,wife,,,,,,,,,,,,,,,,,,,,,
25:42.9,25:44.0,205,,,,,M_Li_W03,他就会慌不择路,,,wife,,,,,,,,,,,,,,,,,,,,,
25:44.0,25:46.5,205,,,,,M_Li_W03,他就会采取很多非常人的一种方式,,,wife,,,,,,,,,,,,,,,,,,,,,
25:46.5,25:47.8,205,,,,,M_Li_W03,来解决这些问题,,,wife,,,,,,,,,,,,,,,,,,,,,
25:47.8,25:51.2,205,,,,,M_Li_W03,我们就看到一个...有的时候甚至是在耍无赖,,,wife,,,,,,,,,,,,,,,,,,,,,
25:51.2,25:55.1,205,,,,,M_Li_W03,可是却很幼稚的...一个...男人,,,wife,,,,,,,,,,,,,,,,,,,,,
25:55.1,25:59.4,205,,,,,M_Li_W03,所以杨先生..我个人感觉...不管这个婚是复还是不复,,,husband,,,,,,,,,,,,,,,,,,,,,
25:59.4,26:06.5,205,,,,,M_Li_W03,从您这个角度上来讲...最重要的一点是..您要懂得...怎么样用成人的方式...去解决问题,,,husband,,,,,,,,,,,,,,,,,,,,,
26:07.5,26:13.4,206,,,,M_LiF_W03,M_LiF_W03,今天的这场调解...我更在乎的是...你们女儿的..现状,,,couple,,,,,,,,,,,,,,,,,,,,,
26:13.4,26:15.0,206,,,,,M_LiF_W03,和她今后的发展,,,couple,,,,,,,,,,,,,,,,,,,,,
26:15.0,26:19.3,206,,,,,M_LiF_W03,因为你们家的现状是...妈妈在外面工作打拼,,,couple,,,,,,,,,,,,,,,,,,,,,
26:19.3,26:20.3,206,,,,,M_LiF_W03,闯事业,,,couple,,,,,,,,,,,,,,,,,,,,,
26:20.3,26:22.1,206,,,,,M_LiF_W03,很少陪伴女儿,,,couple,,,,,,,,,,,,,,,,,,,,,
26:22.1,26:23.3,206,,,,,M_LiF_W03,包括那个儿子,,,couple,,,,,,,,,,,,,,,,,,,,,
26:23.3,26:28.2,206,,,,,M_LiF_W03,那么她的父亲...杨先生..你在家里带两个孩子,,,husband,,,,,,,,,,,,,,,,,,,,,
26:28.2,26:31.7,206,,,,,M_LiF_W03,但是全场听下来很明显你这个父亲不够称职,,,husband,,,,,,,,,,,,,,,,,,,,,
26:31.7,26:33.5,206,,,,,M_LiF_W03,你带孩子不够尽心,,,husband,,,,,,,,,,,,,,,,,,,,,
26:33.5,26:39.6,206,,,,,M_LiF_W03,青春期..期间的你们的女儿...她的心理状况是极不稳定的,,,husband,,,,,,,,,,,,,,,,,,,,,
26:39.6,26:42.4,206,,,,,M_LiF_W03,她会觉得自己...没有受到重视,,,husband,,,,,,,,,,,,,,,,,,,,,
26:42.4,26:47.4,206,,,,,M_LiF_W03,尤其是这几年..你们还...上升到离婚的这种激烈的矛盾地步,,,husband,,,,,,,,,,,,,,,,,,,,,
26:47.4,26:50.8,206,,,,,M_LiF_W03,那么孩子呢...她的内心谁来呵护呢,,,husband,,,,,,,,,,,,,,,,,,,,,
26:50.8,26:56.5,206,,,,,M_LiF_W03,所以今天..女士说的一句话说..女儿是这段婚姻当中的最大受害者,,,husband,,,,,,,,,,,,,,,,,,,,,
26:56.5,26:58.9,206,,,,,M_LiF_W03,她现在已经有严重的心理问题,,,husband,,,,,,,,,,,,,,,,,,,,,
26:58.9,27:03.2,206,,,,,M_LiF_W03,的确..女士是这段婚姻当中..最大的受害者,,,husband,,,,,,,,,,,,,,,,,,,,,
27:03.2,27:06.0,206,,,,,M_LiF_W03,当父亲...为了控制自己的妻子,,,husband,,,,,,,,,,,,,,,,,,,,,
27:06.0,27:07.3,206,,,,,M_LiF_W03,抛下自己的孩子,,,husband,,,,,,,,,,,,,,,,,,,,,
27:07.3,27:12.2,206,,,,,M_LiF_W03,你跑到贵阳去的时候你想过你家里的这两个孩子..他们在承受什么,,,husband,,,,,,,,,,,,,,,,,,,,,
27:12.2,27:13.7,206,,,,,M_LiF_W03,他们又在面对什么,,,husband,,,,,,,,,,,,,,,,,,,,,
27:13.7,27:19.2,206,,,,,M_LiF_W03,当你把妻子的聊天的截屏...和相关的照片发到群里发到朋友圈的时候,,,husband,,,,,,,,,,,,,,,,,,,,,
27:19.2,27:25.4,206,,,,,M_LiF_W03,你有没有想过当你的孩子知道这一切她看到这一切...给他们造成多大的压力吗,,,husband,,,,,,,,,,,,,,,,,,,,,
27:25.4,27:26.9,206,,,,,M_LiF_W03,你没有,,,husband,,,,,,,,,,,,,,,,,,,,,
27:26.9,27:28.2,206,,,,,M_LiF_W03,你只想到你自己,,,husband,,,,,,,,,,,,,,,,,,,,,
27:28.2,27:29.8,206,,,,,M_LiF_W03,只是一时的冲动,,,husband,,,,,,,,,,,,,,,,,,,,,
27:29.8,27:37.0,206,,,,,M_LiF_W03,而当母亲和初恋去聊天的时候你有没有想到...如果你有这些时间你多陪伴一下孩子,,,wife,,,,,,,,,,,,,,,,,,,,,
27:37.0,27:38.5,206,,,,,M_LiF_W03,多给孩子打几个电话,,,wife,,,,,,,,,,,,,,,,,,,,,
27:38.5,27:39.8,206,,,,,M_LiF_W03,多和孩子做一些沟通,,,wife,,,,,,,,,,,,,,,,,,,,,
27:39.8,27:43.5,206,,,,,M_LiF_W03,是不是..孩子的这种心理会更好一些呢,,,wife,,,,,,,,,,,,,,,,,,,,,
27:43.5,27:45.6,206,,,,,M_LiF_W03,你们都做得不太好,,,couple,,,,,,,,,,,,,,,,,,,,,
27:45.6,27:49.3,206,,,,,M_LiF_W03,所以对于..你们的女儿..出现的这个问题,,,couple,,,,,,,,,,,,,,,,,,,,,
27:49.3,27:52.2,206,,,,,M_LiF_W03,我们真的要透过表象看到本质,,,couple,,,,,,,,,,,,,,,,,,,,,
27:52.2,27:57.6,206,,,,,M_LiF_W03,对这个..在后续的..尤其你们女儿的这个...教育方面,,,couple,,,,,,,,,,,,,,,,,,,,,
27:57.6,28:01.5,206,,,,,M_LiF_W03,第一个..建议你们去找当地的相关的心理咨询的老师,,,couple,,,,,,,,,,,,,,,,,,,,,
28:01.5,28:02.5,206,,,,,M_LiF_W03,做一个沟通,,,couple,,,,,,,,,,,,,,,,,,,,,
28:02.5,28:06.0,206,,,,,M_LiF_W03,第二非常重要的就是..父母首先起到一个榜样的作用,,,couple,,,,,,,,,,,,,,,,,,,,,
28:06.0,28:08.6,206,,,,,M_LiF_W03,和孩子做一些有效的陪伴,,,couple,,,,,,,,,,,,,,,,,,,,,
28:10.2,28:17.1,207,,,,M_Hu_W03,M_Hu_W03,我觉得我们进入到..家庭...我们成为夫妻...一定要慢慢去..琢磨..一句话,,,husband,,,,,,,,,,,,,,,,,,,,,
28:17.1,28:19.1,207,,,,,M_Hu_W03,叫..父爱如山,,,husband,,,,,,,,,,,,,,,,,,,,,
28:19.1,28:20.8,207,,,,,M_Hu_W03,它既包括对孩子的爱,,,husband,,,,,,,,,,,,,,,,,,,,,
28:20.8,28:22.5,207,,,,,M_Hu_W03,也包括对家庭的爱,,,husband,,,,,,,,,,,,,,,,,,,,,
28:22.5,28:25.0,207,,,,,M_Hu_W03,也就是包括对爱人,,,husband,,,,,,,,,,,,,,,,,,,,,
28:25.0,28:32.0,207,,,,,M_Hu_W03,那就要问问自己...我们自己身上...有没有山的...雄魂,,,husband,,,,,,,,,,,,,,,,,,,,,
28:32.0,28:33.1,207,,,,,M_Hu_W03,开阔,,,husband,,,,,,,,,,,,,,,,,,,,,
28:33.1,28:34.5,207,,,,,M_Hu_W03,稳重,,,husband,,,,,,,,,,,,,,,,,,,,,
28:34.5,28:42.1,207,,,,,M_Hu_W03,因为这些气质..对于一个家庭来讲...是一个男人能拿出来的...一个最好的基础,,,husband,,,,,,,,,,,,,,,,,,,,,
28:42.1,28:44.1,207,,,,,M_Hu_W03,是不是这样的...你想一下,,,husband,,,,,,,,,,,,,,,,,,,,,
28:44.1,28:48.5,207,,,,,M_Hu_W03,这个家真的少了一个...成熟的男人,,,husband,,,,,,,,,,,,,,,,,,,,,
28:48.5,28:50.9,207,,,,,M_Hu_W03,我不能说她就一点毛病都没有,,,husband,,,,,,,,,,,,,,,,,,,,,
28:50.9,28:54.3,207,,,,,M_Hu_W03,刚才大家所说的..分析到她这里..我都很赞同,,,husband,,,,,,,,,,,,,,,,,,,,,
28:54.3,28:58.8,207,,,,,M_Hu_W03,但是这些...确实跟你的行为有一定的关系,,,husband,,,,,,,,,,,,,,,,,,,,,
28:58.8,29:01.9,207,,,,,M_Hu_W03,从这个经济上...她觉得很不舒服,,,husband,,,,,,,,,,,,,,,,,,,,,
29:01.9,29:03.2,207,,,,,M_Hu_W03,不太被尊重,,,husband,,,,,,,,,,,,,,,,,,,,,
29:03.2,29:07.4,207,,,,,M_Hu_W03,或者说觉得...这个婚姻...这个价值高不高,,,husband,,,,,,,,,,,,,,,,,,,,,
29:07.4,29:08.9,207,,,,,M_Hu_W03,她的选择对不对,,,husband,,,,,,,,,,,,,,,,,,,,,
29:08.9,29:11.1,207,,,,,M_Hu_W03,我认为她心里是有...挣扎的,,,husband,,,,,,,,,,,,,,,,,,,,,
29:11.1,29:15.4,207,,,,,M_Hu_W03,再到后面她遇见..所谓啊..初恋..两个人谈,,,husband,,,,,,,,,,,,,,,,,,,,,
29:15.4,29:19.9,207,,,,,M_Hu_W03,其实让她在那一段小时间之内..获得一点小幸福的,,,husband,,,,,,,,,,,,,,,,,,,,,
29:19.9,29:24.6,207,,,,,M_Hu_W03,其实仅仅是...最起码的...关注,,,husband,,,,,,,,,,,,,,,,,,,,,
29:24.6,29:26.5,207,,,,,M_Hu_W03,就是...被关注,,,husband,,,,,,,,,,,,,,,,,,,,,
29:26.5,29:27.7,207,,,,,M_Hu_W03,被喜欢,,,husband,,,,,,,,,,,,,,,,,,,,,
29:27.7,29:31.1,207,,,,,M_Hu_W03,而这一点..她嫁给你之后...荡然无存了,,,husband,,,,,,,,,,,,,,,,,,,,,
29:31.1,29:34.7,207,,,,,M_Hu_W03,所以那个时候如果你是一个...父爱如山的男人,,,husband,,,,,,,,,,,,,,,,,,,,,
29:34.7,29:38.3,207,,,,,M_Hu_W03,你看到...她这个行为的时候..你应该先去考虑,,,husband,,,,,,,,,,,,,,,,,,,,,
29:38.3,29:39.8,207,,,,,M_Hu_W03,她为什么会这样,,,husband,,,,,,,,,,,,,,,,,,,,,
29:39.8,29:41.9,207,,,,,M_Hu_W03,她是一个水性杨花的人吗,,,husband,,,,,,,,,,,,,,,,,,,,,
29:41.9,29:44.2,207,,,,,M_Hu_W03,她是一个无聊透顶的人吗,,,husband,,,,,,,,,,,,,,,,,,,,,
29:44.2,29:45.6,207,,,,,M_Hu_W03,她不是,,,husband,,,,,,,,,,,,,,,,,,,,,
29:45.6,29:48.0,207,,,,,M_Hu_W03,她肯定是她内心被什么东西触动,,,husband,,,,,,,,,,,,,,,,,,,,,
29:48.0,29:50.3,207,,,,,M_Hu_W03,并且恰恰触动的是她..最渴望的,,,husband,,,,,,,,,,,,,,,,,,,,,
29:50.3,29:51.4,207,,,,,M_Hu_W03,最缺少的,,,husband,,,,,,,,,,,,,,,,,,,,,
29:51.4,29:54.4,207,,,,,M_Hu_W03,而这一切原本是你应该给她的,,,husband,,,,,,,,,,,,,,,,,,,,,
29:54.4,29:58.1,207,,,,,M_Hu_W03,但是...你不但没有给到她那些,,,husband,,,,,,,,,,,,,,,,,,,,,
29:58.1,30:00.0,207,,,,,M_Hu_W03,还拿走了很多感觉,,,husband,,,,,,,,,,,,,,,,,,,,,
30:00.0,30:02.9,207,,,,,M_Hu_W03,所以...你更多的应该...感到自责,,,husband,,,,,,,,,,,,,,,,,,,,,
30:02.9,30:04.8,207,,,,,M_Hu_W03,如果说你会自责的话,,,husband,,,,,,,,,,,,,,,,,,,,,
30:04.8,30:06.2,207,,,,,M_Hu_W03,你就开始跟自己对话,,,husband,,,,,,,,,,,,,,,,,,,,,
30:06.2,30:09.5,207,,,,,M_Hu_W03,如果你跟自己对话..其实你就在提升你的高度,,,husband,,,,,,,,,,,,,,,,,,,,,
30:09.5,30:13.2,207,,,,,M_Hu_W03,使她心里会想...虽然丈夫对我原来不怎么样,,,husband,,,,,,,,,,,,,,,,,,,,,
30:13.2,30:15.5,207,,,,,M_Hu_W03,但是在这一刻..我就看到他的成熟,,,husband,,,,,,,,,,,,,,,,,,,,,
30:15.5,30:16.8,207,,,,,M_Hu_W03,我心里还是有安慰的,,,husband,,,,,,,,,,,,,,,,,,,,,
30:16.8,30:19.8,207,,,,,M_Hu_W03,在这个过程当中大家就开始..真正地去成长,,,husband,,,,,,,,,,,,,,,,,,,,,
30:19.8,30:23.2,207,,,,,M_Hu_W03,邓女士...有一点..要特别提醒你一下,,,wife,,,,,,,,,,,,,,,,,,,,,
30:23.2,30:27.8,207,,,,,M_Hu_W03,就是当你碰到这些问题..然后积压在心里面之后,,,wife,,,,,,,,,,,,,,,,,,,,,
30:27.8,30:32.1,207,,,,,M_Hu_W03,如何学会主动地跟对方沟通,,,wife,,,,,,,,,,,,,,,,,,,,,
30:32.1,30:34.3,207,,,,,M_Hu_W03,去表达你的..感受,,,wife,,,,,,,,,,,,,,,,,,,,,
30:34.3,30:36.6,207,,,,,M_Hu_W03,如果对方只能感受到你的..情绪,,,wife,,,,,,,,,,,,,,,,,,,,,
30:36.6,30:38.2,207,,,,,M_Hu_W03,却不知道你的..需求,,,wife,,,,,,,,,,,,,,,,,,,,,
30:38.2,30:39.6,207,,,,,M_Hu_W03,那沟通就没有开始,,,wife,,,,,,,,,,,,,,,,,,,,,
30:39.6,30:41.9,207,,,,,M_Hu_W03,这个可能跟你的性格也有一定的关系,,,wife,,,,,,,,,,,,,,,,,,,,,
30:41.9,30:46.3,207,,,,,M_Hu_W03,还是要学会...柔性..理性...地表达,,,wife,,,,,,,,,,,,,,,,,,,,,
30:46.3,30:49.1,207,,,,,M_Hu_W03,让对方...知道自己...究竟在想什么,,,wife,,,,,,,,,,,,,,,,,,,,,
30:49.1,30:50.1,207,,,,,M_Hu_W03,需要什么,,,wife,,,,,,,,,,,,,,,,,,,,,
30:50.1,30:53.0,207,,,,,M_Hu_W03,在这样的情况下...如果你不给予我,,,wife,,,,,,,,,,,,,,,,,,,,,
30:53.0,30:55.9,207,,,,,M_Hu_W03,那对不起(1.1) 我仁至义尽,,,wife,,,,,,,,,,,,,,,,,,,,,
30:55.9,30:57.5,207,,,,,M_Hu_W03,那我扬长而去,,,wife,,,,,,,,,,,,,,,,,,,,,
30:57.5,30:59.2,207,,,,,M_Hu_W03,那我就无怨无悔,,,wife,,,,,,,,,,,,,,,,,,,,,
30:59.2,31:01.4,207,,,,,M_Hu_W03,不管你们..接下来怎么走,,,couple,,,,,,,,,,,,,,,,,,,,,
31:01.4,31:04.7,207,,,,,M_Hu_W03,确实...最重要的(1.2) 把自己弄明白,,,couple,,,,,,,,,,,,,,,,,,,,,
31:04.7,31:06.5,207,,,,,M_Hu_W03,把婚姻生活弄明白,,,couple,,,,,,,,,,,,,,,,,,,,,
31:06.5,31:08.9,207,,,,,M_Hu_W03,弄明白...自己就会发生改变,,,couple,,,,,,,,,,,,,,,,,,,,,
31:08.9,31:11.0,207,,,,,M_Hu_W03,就会..影响到..对方去发生改变,,,couple,,,,,,,,,,,,,,,,,,,,,
31:12.7,31:35.6,207,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
31:35.6,31:36.8,208,,,,Husband_W03_AH,Husband_W03_AH,我打她啊干嘛的,Wǒ dǎ tā a gàn ma de ,Things like I hit her or whatsoever,female mediator,,,,,,,,,,,,,,,,,,,,,
31:36.8,31:39.0,208,,,,,Husband_W03_AH,我想不会再出现这种问题,wǒ xiǎng bù huì zài chūxiàn zhè zhǒng wèntí ,I don't think this kind of problem will happen again,female mediator,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,想,,,expand:entertain,我想,
31:39.0,31:41.6,209,,,,M_Shen_W03,M_Shen_W03,那你把这个东西发到那么多的朋友圈,nà nǐ bǎ zhège dōngxī fā dào nàme duō de péngyǒu quān ,Then how about your sending this thing to so WeChat groups,husband,,,,,,,,,,,,,,,,,,,,,
31:41.3,31:43.0,210,,,,Husband_W03_AH,Husband_W03_AH,那那些..肯定都不能做了,nà nàxiē.. Kěndìng dū bùnéng zuòle ,Those those things... definitely I can't do it,female mediator,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,不能,up:isolated,都,contract:proclaim,肯定,
31:43.0,31:45.9,210,,,,,Husband_W03_AH,朋友圈那些东西还有那个微信截图,péngyǒu quān nàxiē dōngxī hái yǒu nàgè wēixìn jiétú ,Those things in the WeChat moments and the WeChat screenshots,female mediator,,,,,,,,,,,,,,,,,,,,,
31:45.9,31:47.0,210,,,,,Husband_W03_AH,全部都删掉,quánbù dōu shān diào ,I will delete all,female mediator,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,删掉,up:isolated,全部,monoglossic,,
31:47.0,31:48.9,210,,,,,Husband_W03_AH,然后那个钱..交给她管,ránhòu nàgè qián.. Jiāo gěi tā guǎn ,Then the money.. I will hand it over to her and let her control,female mediator,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,,,,monoglossic,,
31:48.9,31:51.1,211,,,,M_Shen_W03,M_Shen_W03,不是说的话呢我..把钱给到你管,bùshì shuō dehuà ne wǒ.. Bǎ qián gěi dào nǐ guǎn ,It’s not that let's say I..give the money to you and let you control,husband,,,,,,,,,,,,,,,,,,,,,
31:51.1,31:56.6,211,,,,,M_Shen_W03,而是就是说..你自己对她这么多年啊..对这个家庭的付出的一种承认,ér shì jiùshì shuō.. Nǐ zìjǐ duì tā zhème duōnián a.. Duì zhège jiātíng de fùchū de yī zhǒng chéngrèn,Rather it is to say.. you have to recognise her for so many years.. her contribution to this family,husband,,,,,,,,,,,,,,,,,,,,,
31:57.0,32:05.6,211,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
